id,album,artist,title,2024-09-29
31727,"NieR Orchestral Arrangement Special Box Edition","Daisuke Shinoda","Song of the Ancients",
31728,"The Great Tale of the Little Ones Vol. 2","Kalu4ii Plays","FAR Lone Sails - Colored Engine",
31729,"The Great Tale of the Little Ones Vol. 2","OzoneOne","Undertale - Spider Dance",
31730,"The Great Tale of the Little Ones Vol. 2","Tremendouz, Jmabate, RichGC, Gamer of the Winds","Divinity Original Sin 2 - Rivellon",
31732,"The Great Tale of the Little Ones Vol. 2","Minnie Moog, Reuben Spiers","Night in the Woods - Home Again, Back to the Holler",1018
31734,"The Great Tale of the Little Ones Vol. 2","Danilo Ciaffi","Hollow Knight - Hornet",
31735,"The Great Tale of the Little Ones Vol. 2","Earth Kid","Undertale - Determination",
31738,"The Great Tale of the Little Ones Vol. 2","The Gamba Geek","Sunless Sea - Submergio Viol",
31739,"The Great Tale of the Little Ones Vol. 2","Infinity Tone","A Hat in Time - Toilet of Doom",991
3174,"Guilty Gear XX #Reload (Korea)","N.EX.T","Tears are Forever",
"31741","Invalid song","Invalid song","Invalid song",
31742,"The Great Tale of the Little Ones Vol. 2","Kain White","Stardew Valley - Stardrop Saloon",
31743,"The Great Tale of the Little Ones Vol. 2","Chernabogue, Danilo Ciaffi, Capt'n Shred, Jmabate","Slay the Spire - The City",
"31745","Invalid song","Invalid song","Invalid song",
31747,"The Great Tale of the Little Ones Vol. 2","Infinity Tone","Ori and the Blind Forest - Breaking Through the Trap",
31749,"The Great Tale of the Little Ones Vol. 2","GuitarSVD","Celeste - Little Goth",991
31750,"The Great Tale of the Little Ones Vol. 2","SlashBib","Furi - You're Mine",
"31751","Invalid song","Invalid song","Invalid song",
31752,"The Great Tale of the Little Ones Vol. 2","Gunderslam","Hollow Knight - Crystal Peak",
31753,"The Great Tale of the Little Ones Vol. 2","Jorito, Psamathes, Jmabate, Kalu4ii Plays","Undertale - Hopes and Dreams",
31754,"The Great Tale of the Little Ones Vol. 2","Flake, Gamer of the Winds, Katamari","Snipperclips - Noisy Notebook A, B, C (Medley)",
31755,"The Great Tale of the Little Ones Vol. 2","Yuki Kyle, Jorito, Subversiveasset","A Hat in Time - Your Contract Has Expired",
31757,"The Great Tale of the Little Ones Vol. 2","Philip Aldous, Earth Kid, Kiaran, Torby Brand","Finding Paradise - Wish My Life Away",
"31758","Invalid song","Invalid song","Invalid song",
31759,"The Great Tale of the Little Ones Vol. 2","Dinnick the 3rd","Deltarune - Field of Hopes and Dreams",
3176,"Guilty Gear XX #Reload (Korea)","N.EX.T","Get Out of My Way",
31766,"The Great Tale of the Little Ones Vol. 2","Psycosulu","A Hat in Time - Clock Towers Beneath the Sea",
31768,"The Great Tale of the Little Ones Vol. 2","Torby Brand","Celeste - Exhale",
3177,"Guilty Gear XX #Reload (Korea)","N.EX.T","The Great Empress",
31771,"The Great Tale of the Little Ones Vol. 2","Zohar Emulator","Furi - You Are the End",1018
31773,"The Great Tale of the Little Ones","Jer Roque","Once Upon a Time (Undertale)",
31775,"The Great Tale of the Little Ones","Craig Matterson","Tropicala (Stardew Valley)",
31776,"The Great Tale of the Little Ones","Psycosulu","The Traveler (Aquaria)",
31777,"The Great Tale of the Little Ones","SwigglesRP","Rage of the Champions (Castle Crashers)",
31778,"The Great Tale of the Little Ones","VideoGamesG33K","Caves (Spelunky)",
31779,"The Great Tale of the Little Ones","Lord Bif Music, Vled Tapas","Narwhal (Rogue Legacy)",
3178,"Guilty Gear XX #Reload (Korea)","N.EX.T","Megatona Furioso",1018
31780,"The Great Tale of the Little Ones","Hashel05","Nascence (Journey)",
31781,"The Great Tale of the Little Ones","Regretted","Eyes of Flame (Cave Story)",
31782,"The Great Tale of the Little Ones","SlashBib","Popular Potpourri (VVVVVV)",1018
31783,"The Great Tale of the Little Ones","ImAFutureGuitarHero","Spear of Justice (Undertale)",991
31784,"The Great Tale of the Little Ones","Re4der, BlackM","My Innermost Apocalypse (The Binding of Isaac)",1018
31785,"The Great Tale of the Little Ones","Yendorami","The Way Back Home (Cave Story)",991
31786,"The Great Tale of the Little Ones","Hekdar Thunderfist","La Danse Macabre (Shovel Knight)",
31787,"The Great Tale of the Little Ones","Lord Rhodes","Main Theme (Shovel Knight)",
31788,"The Great Tale of the Little Ones","69guitarchick","Lone Star (Superbrothers: Sword & Sworcery EP)",991
3179,"Guilty Gear XX #Reload (Korea)","N.EX.T","Dance of the Behemoth",
31790,"The Great Tale of the Little Ones","JoobieDoobieDoo","Medley (Papers Please)",
31791,"The Great Tale of the Little Ones","David Cookie","Winterbliss (Castle Crashers)",
31792,"The Great Tale of the Little Ones","Subversiveasset","Shinya Ni Drive (MECHA Ritz)",
31793,"The Great Tale of the Little Ones","Hashel05, Lord Bif Music, Toxodentrail, Dave Sheik, Trumpet Dude, EricL Music, Nathan Squarez","Sans. Theme (Undertale)",
31794,"The Great Tale of the Little Ones","Dinnick the 3rd","Main Theme (Freedom Planet)",
31796,"The Great Tale of the Little Ones","Christian Richardson","On to Grasstown (Cave Story)",
31797,"The Great Tale of the Little Ones","L'MONDEGREEN","The Bones of Jakobson (Dear Esther)",
31798,"The Great Tale of the Little Ones","Toxodentrail","Medley (Tower of Heaven)",
3180,"Guilty Gear XX #Reload (Korea)","N.EX.T","The Midnight Carnival",
31801,"The Great Tale of the Little Ones","Hekdar Thunderfist","Halls of the Usurper (Shovel Knight)",
31802,"The Great Tale of the Little Ones","Dacian Grada","Entrance Theme (Spelunky)",
31803,"The Great Tale of the Little Ones","Andersongs87","Strike the Earth! (Shovel Knight)",
31804,"The Great Tale of the Little Ones","Toxodentrail","9bit Expedition (Dustforce)",991
31805,"The Great Tale of the Little Ones","NPC","Spider Dance (Undertale)",
31806,"The Great Tale of the Little Ones","Michael Mac, Bryce Goertzen, Cole Rolland","Death by Glamour (Undertale)",
31807,"The Great Tale of the Little Ones","Regretted","Balcony (Cave Story)",
31809,"The Great Tale of the Little Ones","ShaKe Elite","Four Brave Champions (Castle Crashers)",
3181,"Guilty Gear XX #Reload (Korea)","N.EX.T","Desert Dust",
31810,"The Great Tale of the Little Ones","Audiblade","Control? (The Stanley Parable)",991
31811,"The Great Tale of the Little Ones","Craig Matterson","Raven's Descent (Stardew Valley)",991
31812,"The Great Tale of the Little Ones","Sector 8","Forest Funk (Super Meat Boy)",
31813,"The Great Tale of the Little Ones","Vled Tapas","Sacrificial (The Binding of Isaac)",
31815,"Valkyrie Profile Arrange","Motoi Sakuraba","At the Bottom of Hell is Distortion",
31816,"Valkyrie Profile Arrange","Motoi Sakuraba","Into a World Becoming Impure ~ The Neverending Cycle of Reincarnation",
31817,"Valkyrie Profile Arrange","Motoi Sakuraba","Hopeless Resolution",
31818,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","Movement of Distorted Causality",
31819,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","Celestial Troupe",
31820,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","A Motion of Finishing Blow",
31821,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","Dance Without Malice or Mercy",
31822,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","Unrestrained Struggle",
31823,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","In Order to Acquire the Light in That Hand",
31824,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Spectacle of the sleeping serpent",991
31825,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Violence, power, enforcement",991
31826,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","An abyss of Niflheim",
31827,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Black bullet",
31828,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Armed blockade stream",1018
31829,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","A pronouncement from Hel",991
3183,"Guilty Gear XX #Reload (Korea)","N.EX.T","Pillars of the Underworld",
31830,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","AKUMA Galops",
31831,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Wanderer's Poem",991
31832,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Chinese Sword",
31833,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Lonely Room ~ Whistle of Memory (Medley)",
31835,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Great Glider",
31836,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Blue Concerto",
31837,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Windin`Riding",
31838,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Beauty Baron",1018
31839,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Galaxy Wars",991
31840,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Angel Smile",
31841,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Anthem of Brave",991
31842,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","You Go Girl",
31843,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Hystelic Kingdom",
31844,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Dear Friends",
31845,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Eternal Melody",
31846,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Disgaea",
31847,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Flowerbed",
31849,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Hell's Whisper",
3185,"Guilty Gear XX #Reload (Korea)","N.EX.T","Final Opus",
31850,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Beautiful Rondo",
31851,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","Heroic Blues",
31852,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","The Snow Phantom's Elegy",
31853,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","Dawn Whisper",
31854,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","Splendid Tribe of Darkness '06",
31855,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","Cyber Dance",
31856,"Disgaea 2: Cursed Memories Arrange","Tenpei Sato","Song of the Gods",
31858,"Hollow Knight","RebeccaETripp, Gabriel Tripp","Goldpath",
31859,"Prisoners of the Sun","Sir_NutS","Partons à l'Aventure",
3186,"Shatter","Jeremiah Ross (Module)","Krypton Garden",
31860,"Journey to Silius","Sir_NutS","0373",
31861,"Mega Man 2","DDRKirby(ISQ)","Air Man's 9-bit Rock and Roll",
31862,"Phantasy Star IV: The End of the Millennium","Guifrog","Sakura Storm",
31863,"Operation Wolf","Retro Brothers","Operation Dragon Wolf",
31864,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Break Free",
31865,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Catch The Rainbow",
31866,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","The Past Hero",
31867,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Bloody Brass Band",
31869,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Scandal",1018
3187,"Shatter","Jeremiah Ross (Module)","The End Of The World",
31870,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Wingless Angel",
31871,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Invisible Zoon",
31873,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Sparkling",
31874,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Sepia-Colored Dream",
31875,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Candlelight",
31876,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Lord Willing",
31877,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Beast King's Claw Mark",
31878,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Crimson Cross",
31879,"Disgaea 4: A Promise Unforgotten Arrange","Tenpei Sato","Piano Sonata Number D4",
3188,"Shatter","Jeremiah Ross (Module)","Amethyst Caverns",
31880,"Disgaea D2 Arrange","Tenpei Sato","Crash The Gate",
31881,"Disgaea D2 Arrange","Tenpei Sato","Ray Of Light",
31882,"Disgaea D2 Arrange","Tenpei Sato","Dramatic Devil Story",
31883,"Disgaea D2 Arrange","Tenpei Sato","Next Departure",
31884,"Disgaea D2 Arrange","Tenpei Sato","Sailing",
31885,"Disgaea D2 Arrange","Tenpei Sato","Prince Of Darkness",
31886,"Disgaea D2 Arrange","Tenpei Sato","Heaven's Blossom",
31887,"Disgaea D2 Arrange","Tenpei Sato","Moving Express",
31888,"Disgaea D2 Arrange","Tenpei Sato","Whisper Of Hell ～Darkness",
31889,"Phantom Brave Arrange","Tenpei Sato","Strange Wind",
3189,"Shatter","Jeremiah Ross (Module)","Freon World",
31890,"Phantom Brave Arrange","Tenpei Sato","The End of These Excited Thoughts",
31892,"Phantom Brave Arrange","Tenpei Sato","Angel's Rest",
31893,"Phantom Brave Arrange","Tenpei Sato","Earth's Step",991
31894,"Phantom Brave Arrange","Tenpei Sato, Serena","Angel Breath",
31895,"Phantom Brave Arrange","Tenpei Sato","Blossom Guide",
31897,"Phantom Brave Arrange","Tenpei Sato","Worried Thoughts",991
31898,"Phantom Brave Arrange","Tenpei Sato","Son of Sorrow",
31899,"Phantom Brave Arrange","Tenpei Sato","My Little Garden",
319,"Breath of Fire","Yasuaki Fujita, Yoko Shimomura, Minae Fujii, Mari Yamaguchi","Music City",
3190,"Shatter","Jeremiah Ross (Module)","Xenon Home World",
31900,"Phantom Brave Arrange","Tenpei Sato","Sand Shower",
31901,"Phantom Brave Arrange","Tenpei Sato","R&R Junkie",
31902,"Dark Cloud 2 Premium Arrange","Motoi Sakuraba","The Dark Battle",
31903,"Dark Cloud 2 Premium Arrange","THE BLACK MAGES","Flame Demon Monster Giltoni",991
31904,"Dark Cloud 2 Premium Arrange","Shinji Hosoe","Moon Flower Palace",
31905,"Dark Cloud 2 Premium Arrange","Yoko Shimomura","Flower Garden",
31906,"Dark Cloud 2 Premium Arrange","Shinji Hosoe","Time is changing",
31907,"Dark Cloud 2 Premium Arrange","Noriyuki Iwadare","Moonlight Tango",
3191,"Shatter","Jeremiah Ross (Module)","Kinetic Harvest",
31910,"Dark Cloud 2 Premium Arrange","Motoi Sakuraba","Dark Element",
31911,"Dark Cloud 2 Premium Arrange","Yoko Shimomura","Sun",991
31912,"Mega Man X3","jnWake","Beetle Doppleganger",
31913,"Legend of Mana","Platonist","Nocturnal",
31914,"The Legend of Zelda: Breath of the Wild","AJ DiSpirito","Hateno Racing",
31916,"Dark Souls","Ophanin","Fire Fade with Me",
31917,"Mother","Reuben6, Gamer of the Winds","Snowmen and Starmen",
31918,"Street Fighter II: The World Warrior","Abreu Project","Double KO",1018
31919,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Motoi Sakuraba","NOISY RIOT",
3192,"Shatter","Jeremiah Ross (Module)","Granular Extractor",
31921,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Yousuke Yasui","EVAC INDUSTRY - Judgement Day (ketsui ~Bonds of Hell~ DBCS Remix)",
31923,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Kohta Takahashi","Skies Above Ohta-ku DARIUS Remix",
31924,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Nobuyuki Shioda","Into the Leaden Clouds",
31925,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Keishi Yonao","Dividing Road of Fate ~Believe this selection~",
31926,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Keishi Yonao","The Battle Was Just To Continue that Future ~I am here now~",
31927,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Motoi Sakuraba","DEVASTATING POWERFUL ENEMY",
31928,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Nobuyuki Shioda","Subversive Awareness GaRecca Remix",
31929,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Kohta Takahashi","Descent into the Clouds DARIUS Remix",
3193,"Shatter","Jeremiah Ross (Module)","Neon Mines",
31930,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Yousuke Yasui","INTERCEPTION - Bustling Town (ketsui ~Bonds of Hell~ DBCS Remix)",
31931,"Dariusburst Remix Wonder World","Yasunori Mitsuda","The Arrival of Peace",
31932,"Dariusburst Remix Wonder World","Suika Yonezawa","The Future On My Shoulders",991
31933,"Dariusburst Remix Wonder World","Motoi Sakuraba","The Battle is Now in Progress",
31934,"Dariusburst Remix Wonder World","Hirokazu Koshio","Good-bye my earth (Long Arranged ver.)",991
31935,"Dariusburst Remix Wonder World","Yasuhisa Watanabe","Comrades - Reliance",
31936,"Dariusburst Remix Wonder World","Shohei Tsuchiya","Crushing the Enemy Lightly",
31937,"Dariusburst Remix Wonder World","Miki Tsuchiya","Heart",
31938,"Dariusburst Remix Wonder World","Shohei Tsuchiya","Peaceful Sleep in the Wreckage",
31939,"Dariusburst Remix Wonder World","Michiko Naruke","Intensification",991
3194,"Shatter","Jeremiah Ross (Module)","Aurora",
31941,"Dariusburst Remix Wonder World","Soyo Oka","Hometown",
31943,"Dariusburst Remix Wonder World","Shohei Tsuchiya","The world of spirit Type zero (for A ZONE)",
31944,"Dariusburst Remix Wonder World","Hiroki Kikuta","Resolution and Determination",
31945,"Final Fantasy IV","RebeccaETripp","Tales of Courage and Sorrow",
31946,"Jet Set Radio","GCJ","Butterfly Spy",
31947,"Final Fantasy X","M Benson","Groove Before the Storm",
31948,"Deltarune","PirateCrab","Lancer Vs. Lancer",
"31949","Invalid song","Invalid song","Invalid song",
3195,"Shatter","Jeremiah Ross (Module)","Hyperspace (Bonus World)",
31950,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Catastrophe in Bhava-Agra -Wonderful Heaven-",
31951,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Hiroari Shoots a Strange Bird -Till When?-",
31952,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Broken Moon",
31953,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Lunatic Eyes -Invisible Full Moon-",
31954,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Flowering Night",
31955,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Night Falls",
31956,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Crimson in the Black Sea -Legendary Fish-",
31957,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Oriental Scarlet Weather Rhapsody",
31958,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Locked Girl -The Girl's Secret Room-",
31959,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Doll Maker of Bucuresti",
31960,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Wind God Girl",
31961,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Bloom Nobly, Cherry Blossoms of Sumizome -Border of Life-",
31962,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Septette for the Dead Princess",
31963,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Scarlet Weather Rhapsody",
31964,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Higan Retour -Riverside View-",
31965,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Vessel of Stars -Casket of Star-",991
31966,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Flower and Breeze Song",991
31967,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Kenopi Volcano",
31969,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Dark Temple Espina",
3197,"Shatter","Jeremiah Ross (Module)","Homelands (Credits Music)",
31970,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Demon King Vespar",
31971,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Hippolyta Hill",
