id,album,artist,title,rating,Current score,votescore,rankscore,scoreDiff
3505,"Ratchet: Deadlocked","David Bergeaud","Shaar - Landstalker Stalkin'",3.728889,982,74.57778,19.95737948403345,54.62040051596655
35111,"Stritch's Brew","Super Soul Bros.","Your Name Please",3.68,982,73.60000000000001,19.9444641761648,53.65553582383521
3492,"Ratchet: Deadlocked","David Bergeaud","Orxon - Refinery Ambush",3.6636364,982,73.272728,19.996125407639404,53.2766025923606
34941,"Ring Fit Adventure","Shinji Ushiroda, Maasa Miyoshi, Shiho Fujii, Asuka Hayazaki","Fit Boss Battle",3.5772727,982,71.545454,19.983210099770755,51.56224390022925
34987,"STAR OCEAN -THE LAST HOPE- Arrange Soundtrack","Motoi Sakuraba","Maelstrom's Clutches",3.5333333,982,70.66666599999999,19.973523618869265,50.69314238113073
3494,"Ratchet: Deadlocked","David Bergeaud","Catacrom Four - All Aboard the Landstalker",3.5081081,982,70.162162,19.986438926737915,50.17572307326208
34894,"The Curse of Monkey Island","Yffisch","Bald Monkey at Barbery Coast",3.4583333,982,69.166666,19.999354234606567,49.167311765393436
34848,"Commander Keen 5: The Armageddon Machine","Robert Prince","The Omegamatic",3.4580646,982,69.161292,20.009040715508057,49.152251284491946
34778,"Super Hydlide","Shigeru Tomita","Fairyland",3.3304348,982,66.608696,20.02518485034387,46.583511149656125
"34792","Invalid song","Invalid song","Invalid song",,982,null,20.018727196409543,null
34827,"Theme Hospital","Russell Shaw ","Steady Pulse",,982,null,20.01549836944238,null
34845,"Lemmings","Tony Williams","Pachelbel's Canon",3.8470588,982,76.941176,20.01226954247522,56.928906457524775
34867,"A Bug's Life (PS1)","Andy Blythe, Marten Joustra","City Square",,982,null,20.00581188854089,null
34934,"BadAss: Paragons & Renegades","Pavos","The Hidden Ones",,982,null,19.99289658067224,null
34949,"Haven","Danger","13.39 Source",,982,null,19.97998127280359,null
34993,"Sonic the Hedgehog","Rexy","Tactile Snowfall",,982,null,19.970294791902102,null
3520,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Launch Site",3.6409092,982,72.818184,19.90894707952601,52.909236920473994
3508,"Ratchet & Clank: Going Commando","David Bergeaud","Vucover Canyon",3.523077,982,70.46154,19.94769300313196,50.51384699686804
35070,"Famicom Mukashi Banashi: Yuuyuuki","Soyo Oka","Kougaiji BGM",3.2666667,982,65.33333400000001,19.95415065706629,45.379183342933715
35124,"Chrono Cinematica: A Symphonic Tribute","Sam Dillard","Facing The Future",,982,null,19.938006522230474,null
35152,"Fallen Hero","Ro Panuganti","Another Medium",,982,null,19.925091214361824,null
35160,"Fallen Hero","Ro Panuganti","Dogsong",,982,null,19.921862387394658,null
35229,"FINAL FANTASY XIV Orchestral Arrangement Album","Kenichi Kuroda","Painted Foothills",,982,null,19.89926059862452,null
35230,"FINAL FANTASY XIV Orchestral Arrangement Album","Sachiko Miyano","Serenity",,982,null,19.89603177165736,null
3524,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Secret Agent Clank",3.6486487,982,72.972974,19.892802944690192,53.080171055309805
3528,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Veldin",,982,null,19.87665880985438,null
35280,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Ro Panuganti","Battle",3.2869565,982,65.73913,19.873429982887217,45.865700017112786
35309,"Rivals of Aether","flashygoodness","Elusive Master of Toxin",,982,null,19.863743501985727,null
35327,"Seiken Densetsu 3: Songs of Light and Darkness","Archangel","The Fairytale Fair",,982,null,19.85405702108424,null
35331,"Arcadia Legends","Daniel James Gagnon","Staff Roll (WIP 3)",,982,null,19.850828194117078,null
35355,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","Crossing a/A",,982,null,19.84437054018275,null
35366,"Monster Sanctuary","Steven Melin","Final Boss Battle",4.3153844,982,86.307688,19.837912886248425,66.46977511375158
35367,"Monster Sanctuary","Steven Melin","End Credits",,982,null,19.834684059281262,null
35466,"Super Smash Bros. Ultimate","Motoi Sakuraba, Takashi Tateishi","Mega Man -- Wood Man Stage",4.6875,982,93.75,19.805624616576797,73.9443753834232
35921,"Adventure Time: Explore The Dungeon Because I Don't Know!","Jake Kaufman (virt), Ian Stocker","Final Boss",4.535714,982,90.71427999999999,19.647412095185818,71.06686790481417
35435,"Everhood","Chris Nordgren","Farewell Battle",4.478788,982,89.57576,19.812082270511123,69.76367772948888
35738,"Penny Arcade Adventures: On The Rain-Slick Precipice Of Darkness: Episode 4","HyperDuck SoundWorks","Airship",4.4625,982,89.25,19.75073455813503,69.49926544186496
35714,"Our Cerulean Skies","Sam Griffin","Termina (Another World)",4.451852,982,89.03703999999999,19.753963385102193,69.2830766148978
35761,"Cadence of Hyrule","Danny Baranowsky","Dark World (Combat)",4.366667,982,87.33333999999999,19.734590423299213,67.59874957670078
35805,"The Swindle","Tobey Evans","Easy Pickings",4.353846,982,87.07692,19.70875980756191,67.3681601924381
3564,"Halo 3","Martin O'Donnell, Michael Salvatori","Three Gates",4.3458333,982,86.91666599999999,19.783022827806658,67.13364317219333
35779,"Hyrule Warriors","Masato Koike, Yuki Matsumura","Solidus Cave",4.3375,982,86.75,19.72813276936489,67.02186723063511
3566,"Halo 3","Martin O'Donnell, Michael Salvatori","Finish the Fight",4.3,982,86,19.779794000839495,66.2202059991605
35374,"Slay the Spire","Clark Aboud","Battle With the Champ",4.292308,982,85.84616,19.8314552323141,66.0147047676859
35862,"Majestic Nights","Das Fokks","Orion Project",4.25,982,85,19.676471537890283,65.32352846210972
35851,"Lands of Belfrum","Tettix","Wandering, worrying & wayfaring",4.232,982,84.64,19.689386845758936,64.95061315424107
3553,"Halo: Combat Evolved","Martin O'Donnell, Michael Salvatori","On A Pale Horse",4.230435,982,84.6087,19.789480481740984,64.81921951825902
35769,"Cadence of Hyrule","Danny Baranowsky","Frozen Grotto (Combat)",4.2137933,982,84.275866,19.731361596332054,64.54450440366794
35783,"Boogey Boy","Robin Ogden","House",4.211111,982,84.22222,19.724903942397727,64.49731605760226
35855,"Lands of Belfrum","Tettix","The kingdom",4.2,982,84,19.679700364857446,64.32029963514256
35793,"Starbound","Curtis Schweitzer","Arctic Battle 2",4.1454544,982,82.909088,19.721675115430564,63.18741288456943
35794,"The Swindle","Tobey Evans","Many A Couter (The Banks 2) Calm",4.142857,982,82.85714,19.7184462884634,63.138693711536604
35852,"Lands of Belfrum","Tettix","Dust trails",4.1,982,82,19.686158018791772,62.31384198120823
35492,"Super Smash Bros. Ultimate","Noriyuki Iwadare, Soyo Oka","Nintendo & Friends -- Light Plane",4.096,982,81.92,19.79593813567531,62.12406186432469
35880,"Fall Guys","Jukio Kallio, Daniel Hagström","Falling Stars (Chugu Bam Bam)",4.087805,982,81.7561,19.666785056988793,62.08931494301121
35378,"Catch This! Vol. 2: Goldenrod FM","Lampje4life","Professor Elm's Lab",4.0857143,982,81.714286,19.82822640534694,61.88605959465306
35707,"DESTINY 8 - SaGa Band Arrangement Album","DESTINY 8","Battle #4 (SaGa Frontier)",4.009091,982,80.18181999999999,19.757192212069356,60.42462778793063
35843,"Looney Tunes: Space Race (Dreamcast)","Doug Boyes, Dave Boardman","Planet Acme 2",3.9083333,982,78.16666599999999,19.69584449969326,58.470821500306734
35699,"DESTINY 8 - SaGa Band Arrangement Album","DESTINY 8","Encounter with the Seven Heroes (Romancing SaGa 2)",3.895652,982,77.91304,19.76687869297084,58.14616130702915
35918,"Adventure Time: Explore The Dungeon Because I Don't Know!","Jake Kaufman (virt), Ian Stocker","Opening Menus",3.864516,982,77.29032000000001,19.65064092215298,57.63967907784703
35385,"Catch This! Vol. 2: Goldenrod FM","RichGC, 2 Players for Life, Gamer of the Winds","Route 29",3.86,982,77.2,19.82176875141261,57.3782312485874
35406,"Final Fantasy Adventure","RebeccaETripp","Forgotten Palace",3.85625,982,77.125,19.81853992444545,57.306460075554554
35410,"Suikoden II","Gamer of the Winds, Psamathes","The Retired Hero",3.0457144,982,60.914288,19.815311097478286,41.09897690252171
35381,"Catch This! Vol. 2: Goldenrod FM","HappyFunTimeGameBand","Battle! Vs. Champion, Battle! Vs. Red",3.0384614,982,60.769228,19.824997578379776,40.94423042162022
35445,"Super Smash Bros. Ultimate","Nobuko Toda, Norihiko Hibino","Metal Gear -- Snake Eater",,982,null,19.80885344354396,null
35467,"Super Smash Bros. Ultimate","Mitsuhiro Kitadani, Tomoko Komiya, Shoji Meguro","Persona -- Aria of the Soul",,982,null,19.802395789609633,null
35475,"Super Smash Bros. Ultimate","Shinji Ushiroda, Satoe Terashima","Castlevania -- Vampire Killer",,982,null,19.799166962642474,null
35526,"Sounds of Sunrise","Capt'n Shred","Susano and Kushi's Love Theme",,982,null,19.792709308708144,null
3554,"Halo: Combat Evolved","Martin O'Donnell, Michael Salvatori","Enough Dead Heroes",3.7268293,982,74.536586,19.78625165477382,54.75033434522618
35668,"Shin Megami Tensei ONLINELIVE2021 ~Ongaku no Kotowari~","LaiD Back Devil","Credits",,982,null,19.77656517387233,null
35706,"DESTINY 8 - SaGa Band Arrangement Album","DESTINY 8","Thema (SaGa Frontier 2)",3.85,982,77,19.76042103903652,57.239578960963485
35853,"Lands of Belfrum","Tettix","Take arms!",3.7230768,982,74.461536,19.68292919182461,54.77860680817538
35867,"Deadbolt","Chris Christodoulou","Reaped by Death",3.645,982,72.9,19.673242710923123,53.226757289076886
3581,"Mega Man 9 Arrange Soundtrack","III","Cutie Roll",3.6410255,982,72.82051,19.70230215362759,53.118207846372414
35893,"Fall Guys","Jukio Kallio, Daniel Hagström","Skis On Beans",3.5466666,982,70.93333200000001,19.663556230021634,51.269775769978374
35683,"Shin Megami Tensei ONLINELIVE2021 ~Ongaku no Kotowari~","LaiD Back Devil","Puzzle Boy",3.5461538,982,70.923076,19.773336346905168,51.14973965309483
35696,"Piano Collections FINAL FANTASY CRYSTAL CHRONICLES","Kumi Tanioka","Morning Sky",,982,null,19.77010751993801,null
358,"Suikoden II","Miki Higashino","Young Heroes",3.8611112,982,77.222224,19.715217461496238,57.50700653850376
3580,"Mega Man 9 Arrange Soundtrack","Shusaku Uchiyama","Thunder Tornado (Tornado Man Stage)",3.796,982,75.92,19.711988634529078,56.208011365470924
35808,"The Swindle","Tobey Evans","Swindley Swagger",3.692857,982,73.85714,19.705530980594748,54.15160901940526
35704,"DESTINY 8 - SaGa Band Arrangement Album","DESTINY 8","Enraged Battle (The Final Fantasy Legend)",3.64,982,72.8,19.76364986600368,53.03635013399632
3574,"Mega Man 9 Arrange Soundtrack","III","Castle Of Evil",3.4157894,982,68.315788,19.747505731167866,48.568282268832135
35744,"Penny Arcade Adventures: On The Rain-Slick Precipice Of Darkness: Episode 4","HyperDuck SoundWorks","The Second Pillar - Yggdrasil",,982,null,19.744276904200703,null
35751,"Ikenfell","aivi, surasshu","Sorceress' Tower",,982,null,19.741048077233543,null
3576,"Mega Man 9 Arrange Soundtrack","III","Hornet Dance (Hornet Man Stage)",,982,null,19.737819250266377,null
35840,"Looney Tunes: Space Race (Dreamcast)","Doug Boyes, Dave Boardman","Off-World City Limits 1",,982,null,19.699073326660425,null
35844,"Looney Tunes: Space Race (Dreamcast)","Doug Boyes, Dave Boardman","The Nebula",,982,null,19.6926156727261,null
3587,"Mega Man 9 Arrange Soundtrack","Makoto Tomozawa","Wily Machine",,982,null,19.67001388395596,null
3590,"Mega Man: The Power Battle","Manami Matsumae, Yoshihiro Sakaguchi","Guts Man",,982,null,19.66032740305447,null
35900,"Alien Soldier","Norio Hanzawa","3-PRAYER",,982,null,19.657098576087307,null
35909,"ToeJam & Earl: Back in the Groove!","Cody Wright","Funktastic Planet",3.75,982,75,19.653869749120144,55.34613025087985
35946,"Videoball","coda","Rock",,982,null,19.644183268218658,null
35959,"Yooka-Laylee and the Impossible Lair","David Wise, Grant Kirkhope, Matt Griffin, Dan Murdoch","Buzzsaw Falls",4.09,982,81.8,19.640954441251495,62.1590455587485
35960,"Yooka-Laylee and the Impossible Lair","David Wise, Grant Kirkhope, Matt Griffin, Dan Murdoch","The Impossible Lair 5",,982,null,19.637725614284328,null
36341,"Super Mario Maker 2","Koji Kondo, Atsuko Asahi, Toru Minegishi, Sayako Doi","Sky Theme (Maker) [Super Mario 3D World]",4.325926,982,86.51852,19.482741919860512,67.03577808013948
36306,"LOVE 2: kuso","James Bennett","Clock",4.233333,982,84.66666000000001,19.505343708630654,65.16131629136936
35964,"Yooka-Laylee and the Impossible Lair","David Wise, Grant Kirkhope, Matt Griffin, Dan Murdoch","Cliffside Quest",4.014815,982,80.29629999999999,19.63449678731717,60.66180321268282
35965,"Yooka-Laylee and the Impossible Lair","David Wise, Grant Kirkhope, Matt Griffin, Dan Murdoch","Boom Bloom Blast - Breakthrough",,982,null,19.631267960350005,null
3597,"Mega Man 8","Shusaku Uchiyama","Sky Stage",,982,null,19.628039133382842,null
35970,"Yooka-Laylee and the Impossible Lair","David Wise, Grant Kirkhope, Matt Griffin, Dan Murdoch","Hazard Hangar - Hung",4.1545453,982,83.09090599999999,19.62481030641568,63.46609569358431
35997,"Scions & Sinners: FINAL FANTASY XIV ～ Arrangement Album ～","Keiko","A Long Fall",,982,null,19.621581479448515,null
36241,"20XX","Cityfires","Permafrost",4.5548387,982,91.09677400000001,19.527945497400793,71.56882850259922
36352,"Sprint Vector","Spencer Kitagawa","Snow Bunny",4.448276,982,88.96552,19.4665977850247,69.4989222149753
36237,"20XX","Cityfires","Identity Crisis",4.4384613,982,88.769226,19.531174324367957,69.23805167563205
36334,"Girls' Frontline","Kazuki Higashihara","SNOWFLAKE",4.411111,982,88.22222,19.489199573794842,68.73302042620514
36347,"Super Mario Maker 2","Koji Kondo","Desert Theme [Super Mario World]",4.4058824,982,88.117648,19.47628426592619,68.64136373407382
36350,"Sprint Vector","Spencer Kitagawa","Northern Chill",4.375,982,87.5,19.469826611991863,68.03017338800814
3639,"Mega Man: The Wily Wars","Takashi Tateishi","Flash Man",4.311111,982,86.22222000000001,19.450453650188887,66.77176634981112
36320,"Girls' Frontline","G.K","INITIALIZE",4.2941175,982,85.88234999999999,19.492428400762,66.389921599238
36317,"Girls' Frontline","Dr.RD","Vacance 6.64",4.28,982,85.60000000000001,19.495657227729165,66.10434277227084
3617,"Mega Man: The Power Battle","Takashi Tateishi, Manami Matsumae, Yoshihiro Sakaguchi","Ending - Blues",4.228866,982,84.57732,19.55700494010526,65.02031505989474
36313,"Silent Hill","Akira Yamaoka","Tears of Blood",4.18125,982,83.625,19.498886054696328,64.12611394530367
36064,"Final Fantasy Remix","Ante","Terra's Theme",4.139394,982,82.78788,19.59252203674405,63.19535796325595
36363,"ARMS","Atsuko Asahi, Yasuaki Iwata","Cinema Deux",4.1307693,982,82.615386,19.463368958057536,63.152017041942464
36383,"Digimon World 3","Satoshi Ishikawa","Suzaku City",4.121739,982,82.43477999999999,19.45691130412321,62.97786869587678
36372,"Digimon World 3","Satoshi Ishikawa","Genbu City",4.096,982,81.92,19.460140131090377,62.459859868909625
36248,"30XX","Cityfires","Atomichron (Clockzone)",4.0692306,982,81.384612,19.521487843466467,61.86312415653354
3630,"Mega Man: The Wily Wars","Manami Matsumae","Mega Water-S",4.0292683,982,80.585366,19.508572535597818,61.07679346440217
36099,"Octopath Traveler","Evan Wardell, jmabate, Soul in Sadness","Octopath Unraveled",4.018182,982,80.36364,19.58283555584256,60.78080444415744
36296,"Metroid","ZackParrish, Akmigone, Anthony Morgan","My Past Is Not a Memory",4.0058823,982,80.117646,19.511801362564977,60.60584463743501
36016,"SaGa Orchestra Concert 2016","Natsumi Kameoka","The Bewitching Traveler: Last Battle - Emelia Medley from SaGa Frontier",4,982,80,19.608666171579863,60.39133382842014
3631,"Mega Man: The Wily Wars","Manami Matsumae","Wily's Tower Stage 4",3.9608696,982,79.217392,19.50211488166349,59.715277118336516
36344,"Super Mario Maker 2","Koji Kondo, Atsuko Asahi, Toru Minegishi, Sayako Doi","Snow Theme (Maker) [Super Mario 3D World]",3.9333334,982,78.666668,19.479513092893352,59.187154907106645
36017,"SaGa Orchestra Concert 2016","Kosuke Yamashita","Beyond Limits: Unlimited SaGa Medley",3.9384615,982,78.76923,19.605437344612703,59.16379265538729
36052,"Tecmo World Wrestling","Astral Tales","Warriors",3.9268293,982,78.536586,19.595750863711213,58.94083513628878
3611,"Mega Man 2: The Power Fighters","Mari Yamaguchi","Gyro Man",3.852381,982,77.04762,19.576377901908238,57.47124209809176
36184,"Kira Kira Star Night DX","hally","キラキラスターナイト☆ (debug mode Ver.)",3.835294,982,76.70588000000001,19.550547286170932,57.155332713829075
36234,"Lee Trevino's Fighting Golf","Aran Lee Shige","Title Screen",3.8222222,982,76.444444,19.53440315133512,56.910040848664885
3600,"Mega Man 8","Shusaku Uchiyama","Ruins Stage",3.8045454,982,76.090908,19.618352652481352,56.47255534751865
36012,"SaGa Orchestra Concert 2016","Kosuke Yamashita","Here and Now: Final Battle Medley from Romancing SaGa 1-3",3.8,982,76,19.611894998547026,56.38810500145297
36384,"Digimon World 3","Satoshi Ishikawa","Inn Theme",3.785185,982,75.7037,19.453682477156047,56.25001752284395
36127,"Super Time Force","6955","Drush V3 Gmver",3.7764707,982,75.529414,19.573149074941075,55.95626492505893
36011,"Stardew Valley","RebeccaETripp","Autumn Delights",3.7428572,982,74.857144,19.615123825514193,55.242020174485816
36187,"Sega Vintage Collection","chibi-tech","Monster World (Menu Theme)",3.7,982,74,19.547318459203773,54.45268154079623
36274,"Attack Animal Gakuen","Yasuo Hattori","Sky Area (Stage 6)",3.692857,982,73.85714,19.518259016499307,54.338880983500694
36148,"Dig Dog","8bitmatt","World 4",3.6941175,982,73.88235,19.563462594039585,54.31888740596042
36391,"7th Dragon III code:VFD","Yuzo Koshiro","Curse to Destruction",3.6727273,982,73.454546,19.447224823221724,54.00732117677827
3602,"Mega Man 8","Shusaku Uchiyama","Bass Battle",3.6782608,982,73.56521599999999,19.60220851764554,53.963007482354456
36202,"Yooka-Laylee and the Impossible Lair: Retro Remix Soundtrack","Tater-Tot Tunes","Scareship Scroll - Docked (8-Bit Version)",3.590909,982,71.81818,19.54408963223661,52.27409036776339
36230,"Lee Trevino's Fighting Golf","Aran Lee Shige","Course Tips 7",3.581818,982,71.63636,19.537631978302283,52.09872802169771
36130,"Super Time Force","6955","Heaven Candidate",3.45,982,69,19.56992024797391,49.43007975202609
36065,"Final Fantasy Remix","Ante","Prelude",3.4,982,68,19.589293209776887,48.41070679022312
36106,"Octopath Traveler: Echoes of Eight","Danilo Ciaffi, Chromatic Apparatus, Gamer of the Winds, KestrelGirl, Psamathes, RichGC","The One They Call the Witch",3.392,982,67.84,19.579606728875397,48.260393271124606
36037,"Final Fantasy VII Remake, Part 1 - Beneath a Stolen Sky","Maxi Göthling","Don Of The Slums",3.1166666,982,62.333332,19.598979690678377,42.73435230932162
36089,"The Legend of Zelda: Twilight Princess","RebeccaETripp","Whispers in the Dark",,982,null,19.586064382809727,null
36137,"Super Time Force","6955","Resort",3.152381,982,63.04762,19.566691421006748,43.48092857899326
36161,"Hyper Princess Pitch","Salkinitzor","Results Theme",,982,null,19.560233767072422,null
36178,"Kira Kira Star Night DX","Takeshi Yokemura","STAR SWING",3.3666666,982,67.333332,19.553776113138095,47.7795558868619
36214,"Yooka-Laylee and the Impossible Lair: Retro Remix Soundtrack","Tater-Tot Tunes","Pumping Plant - Powered (8-Bit Version)",,982,null,19.540860805269446,null
36246,"20XX","Cityfires","Pseudocode",,982,null,19.52471667043363,null
"3629","Invalid song","Invalid song","Invalid song",,982,null,19.515030189532144,null
36339,"Girls' Frontline","G.K","Mind Hack",,982,null,19.48597074682768,null
36349,"Super Mario Maker 2","Koji Kondo, Atsuko Asahi, Toru Minegishi, Sayako Doi","Underground Theme (Maker) [Super Mario 3D World]",,982,null,19.473055438959026,null
36392,"7th Dragon III code:VFD","Yuzo Koshiro","Tokyo - The Trials Grow Complex",,982,null,19.44399599625456,null
36548,"A Hat in Time - B-Side Soundtrack","Pascal Michael Stiefel","Death Wish",4.626087,982,92.52174,19.347131187239675,73.17460881276031
36626,"Harmony of a Hunter Returns","garlagan","Nicely Done, Samus!",4.5636363,982,91.27272599999999,19.314842917568047,71.95788308243195
36399,"7th Dragon III code:VFD","Yuzo Koshiro","Battlefield - Hunters",4.56875,982,91.375,19.437538342320234,71.93746165767976
36477,"7th Dragon 2020","Yuzo Koshiro","The Tale Ended.",4.5266666,982,90.533332,19.389105937812793,71.14422606218722
36557,"shapez.io","Peppsen","Rectangle",4.4416666,982,88.83333199999998,19.34067353330535,69.49265846669464
36514,"Tobal 2","Takayuki Nakamura","Checkered Career",4.3875,982,87.75,19.360046495108328,68.38995350489168
36428,"Sonic: Before the Sequel","Falk","Rolling Out",4.357143,982,87.14286,19.41816538051726,67.72469461948273
36569,"Front Mission: Gun Hazard","Yasunori Mitsuda","EMOTION",4.30625,982,86.125,19.330987052403863,66.79401294759614
36396,"7th Dragon III code:VFD","Yuzo Koshiro","The Final Story Begins",4.295238,982,85.90476000000001,19.440767169287398,66.46399283071261
36619,"Harmony of a Hunter Returns","David Donges","Memories of an Echo",4.285714,982,85.71427999999999,19.31807174453521,66.39620825546478
36657,"Harmony of a Hunter Returns","ZakMarcusMusic, VGDrumCovers","Orpheon Groove",4.27,982,85.39999999999999,19.30515643666656,66.09484356333343
3677,"Mega Man 2: The Power Fighters","Minae Fujii, Yasuaki Fujita","Pharaoh Man",4.2474575,982,84.94915,19.25995285912628,65.68919714087372
36561,"shapez.io","Peppsen","Chiliagon",4.25,982,85,19.334215879371026,65.66578412062897
36407,"Xeno Crisis","Savaged Regime","Boss 1",4.224,982,84.48,19.43430951535307,65.04569048464694
36450,"Nights of Azure","Hayato Asano","Hotel Ende",4.2137933,982,84.275866,19.40847889961577,64.86738710038422
3641,"Mega Man: The Wily Wars","Yasuaki Fujita","New Weapon (MM3)",4.023256,982,80.46512,19.43108068838591,61.03403931161409
36411,"Xeno Crisis","Savaged Regime","Boss 3",,982,null,19.427851861418745,null
36412,"Xeno Crisis","Savaged Regime","Ending",4.206897,982,84.13793999999999,19.42462303445158,64.7133169655484
36417,"Human Resource Machine","Kyle Gabler","You Will Be Evaluated",,982,null,19.421394207484422,null
36498,"Fate/Extella Link","Ryuichi Takada","Break From Fighting",4.362963,982,87.25926,19.37619062994414,67.88306937005586
36497,"Fate/Extella Link","Syotarou Seo","Pleasure Millennium Capital - Mare Luxuria",4.36,982,87.2,19.379419456911304,67.8205805430887
36499,"Fate/Extella Link","Keigo Hoashi","Carry On",4.3,982,86,19.372961802976977,66.62703819702303
36654,"Harmony of a Hunter Returns","Stephan Wells, Vidboy, Slyvar","The Inn by the Glacier",4.2,982,84,19.30838526363372,64.69161473636628
36694,"Sonic 30th Anniversary Symphony","FILMharmonic Orchestra Prague","Sonic World Adventure Medley",4.1866665,982,83.73333000000001,19.29869878273223,64.43463121726778
36432,"7 Billion Humans","Kyle Gabler","The Data Is Wranglin' Itself (with Shalin Shodhan)",4.1714287,982,83.428574,19.414936553550096,64.0136374464499
3656,"Mega Man 6 (PS)","Yuko Takehara","Flame Man Stage",4.159375,982,83.1875,19.337444706338186,63.85005529366181
36470,"7th Dragon 2020","Yuzo Koshiro","A Brief Rest",4.046154,982,80.92308,19.39879241871428,61.52428758128572
36716,"Hollow Knight: Voidheart","tibonev","Resting Grounds",4.017391,982,80.34782,19.28255464789642,61.06526535210358
36693,"Sonic 30th Anniversary Symphony","FILMharmonic Orchestra Prague","Sonic Colors Medley",3.990909,982,79.81818,19.301927609699394,60.51625239030061
36452,"Nights of Azure","Kazuki Yanagawa","How can I help you?",3.976,982,79.52,19.405250072648606,60.11474992735139
36746,"Final Fantasy XIII Piano Collections","Aki Kuroda","Fang's Theme",3.9185185,982,78.37037,19.276096993962096,59.094273006037895
36697,"Sonic 30th Anniversary Symphony","FILMharmonic Orchestra Prague","Sonic SEGA Saturn Medley",3.8952382,982,77.904764,19.29546995576507,58.60929404423493
36505,"Aladdin (SNES)","Yuki Iwai, Yuko Takehara, Setsuo Yamamoto","Raiders of the Lost Monkey",3.8090909,982,76.181818,19.36650414904265,56.81531385095735
36701,"Hollow Knight: Voidheart","heymagurany","Dream Battle",3.8,982,76,19.292241128797908,56.70775887120209
36472,"7th Dragon 2020","Yuzo Koshiro","Blooming of Madness",3.8,982,76,19.395563591747116,56.60443640825288
36434,"7 Billion Humans","Kyle Gabler","Morning Petroleum (with Jordan Price on cello)",3.7454545,982,74.90909,19.411707726582932,55.497382273417074
36457,"KUNAI","Pongball","Zen Mountains",,982,null,19.402021245681446,null
36533,"Marvel Puzzle Quest","Rod Abernethy","Battle Track 1",3.9172413,982,78.344826,19.353588841174002,58.991237158825996
36784,"The Witch and the Hundred Knight Arrange Sound Track","Tenpei Sato","Dianthus",3.8727272,982,77.454544,19.253495205191953,58.201048794808045
36748,"Final Fantasy XIII Piano Collections","Aki Kuroda","Vanille's Theme ~ Memories of Happier Days ~ The Road Home",3.7739131,982,75.478262,19.27286816699493,56.205393833005076
36705,"Hollow Knight: Voidheart","Hekdar Thunderfist","The Grimm Troupe ~ Nightmare King",3.7714286,982,75.428572,19.28578347486358,56.142788525136424
36493,"Fate/Extella Link","Syotarou Seo","My Little Wish",3.730435,982,74.6087,19.382648283878467,55.22605171612153
36749,"Final Fantasy XIII Piano Collections","Aki Kuroda","Lightning's Theme ~ Blinded By Light",3.711111,982,74.22222,19.269639340027766,54.95258065997223
36768,"The Legend of Heroes: Trails in the Sky FC & SC Super Arrange Version","Kimitaka Kogo","Tour of Liberl",3.6727273,982,73.454546,19.263181686093443,54.19136431390655
36473,"7th Dragon 2020","Yuzo Koshiro","The World Inquires",3.65,982,73,19.392334764779957,53.60766523522004
36479,"Last Bible III","Hiroyuki Yanada","Shark Ship",,982,null,19.385877110845627,null
36503,"Aladdin (SNES)","Yuki Iwai, Yuko Takehara, Setsuo Yamamoto","One Step Ahead",3.6,982,72,19.369732976009814,52.630267023990186
36703,"Hollow Knight: Voidheart","Evan Bonanno","Haunted Foes",3.5833333,982,71.666666,19.289012301830745,52.37765369816926
36572,"Front Mission: Gun Hazard","Nobuo Uematsu","GENOCE",3.5714285,982,71.42857000000001,19.327758225436696,52.10081177456331
36582,"Off","Alias Conrad Coldwood","Pepper Steak",3.5025642,982,70.05128400000001,19.324529398469537,50.72675460153047
36535,"Marvel Puzzle Quest","Rod Abernethy","Battle Track 3",3.4083333,982,68.16666599999999,19.35036001420684,48.81630598579315
36511,"Aladdin (SNES)","Yuki Iwai, Yuko Takehara, Setsuo Yamamoto","Escape of the Infidels",3.3642857,982,67.285714,19.36327532207549,47.922438677924504
36531,"Knytt Underground","Nicklas 'Nifflas' Nygren","Fire Nuclear Crocodile Killer (Interdimensional Groove Police Edit)",3.296,982,65.92,19.35681766814116,46.56318233185884
36556,"shapez.io","Peppsen","Windmill",,982,null,19.343902360272512,null
36586,"Off","Alias Conrad Coldwood","Woman of Your Dreams",,982,null,19.321300571502373,null
3664,"Mega Man 2: The Power Fighters","Takashi Tateishi, Manami Matsumae, Yoshihiro Sakaguchi","Bubble Man",,982,null,19.311614090600884,null
3672,"Mega Man 4 (PS)","Minae Fujii, Yasuaki Fujita","Cossack Stages 3 & 4",,982,null,19.279325820929255,null
36763,"The Legend of Heroes: Trails in the Sky FC & SC Super Arrange Version","Yukihiro Jindo","Gin no Ishi Preview Ver.",,982,null,19.266410513060606,null
36780,"The Witch and the Hundred Knight Arrange Sound Track","Tenpei Sato","Any Time...",,982,null,19.256724032159116,null
36795,"The Legend of Heroes: Trails from Zero Super Arrange Version","Yukihiro Jindo","Zero no Kiseki",,982,null,19.25026637822479,null
